CLAVE,SITIO,ESTADO,LATITUD,LONGITUD,SEMAFORO,CLUSTER
OCGCE3241,MARTINEZ DE LA TORRE  (INGENIO),VERACRUZ DE IGNACIO DE LA LLAVE,20.06192,-97.04068,Amarillo,1
OCGCE3242,PUENTE MARTINEZ,VERACRUZ DE IGNACIO DE LA LLAVE,20.06032,-97.05258,Amarillo,1
OCGCE3243,MARTINEZ DE LA TORRE (Citrosol),VERACRUZ DE IGNACIO DE LA LLAVE,20.07838,-97.06351,Rojo,2
OCGCE3244,MARTINEZ DE LA TORRE,VERACRUZ DE IGNACIO DE LA LLAVE,20.04443,-97.0937,Amarillo,1
OCGCE3245,RIO BOBOS (EL FILO),VERACRUZ DE IGNACIO DE LA LLAVE,19.92772,-97.1641,Verde,1
OCGCE3246,PASO JARDIN,PUEBLA,20.12511,-97.46045,Amarillo,0
OCGCE3247,LAS MARGARITAS,OAXACA,18.25753,-96.28731,Amarillo,0
OCGCE3248,PUENTE ZACATE COLORADO,VERACRUZ DE IGNACIO DE LA LLAVE,20.50439,-97.49176,Verde,0
OCGCE3249,ARROYO COCINEROS II (REF. COMPLEJO),VERACRUZ DE IGNACIO DE LA LLAVE,20.4979,-97.48145,Rojo,2
OCGCE3251,PUENTE CAZONES,VERACRUZ DE IGNACIO DE LA LLAVE,20.54354,-97.47523,Amarillo,0
OCGCE3252,ARROYO SALSIPUEDES II,VERACRUZ DE IGNACIO DE LA LLAVE,20.55003,-97.4549,Rojo,2
OCGCE3253,ARROYO EL MAIZ Y MOLLEJON,VERACRUZ DE IGNACIO DE LA LLAVE,20.55764,-97.44984,Rojo,2
OCGCE3254,RIO CAZONES (INF. LAS GAVIOTAS),VERACRUZ DE IGNACIO DE LA LLAVE,20.56088,-97.44784,Amarillo,0
OCGCE3255,TOTOLAPAN,VERACRUZ DE IGNACIO DE LA LLAVE,20.54415,-97.55153,Amarillo,0
OCGCE3256,ARROYO TOTOLAPA II,VERACRUZ DE IGNACIO DE LA LLAVE,20.58648,-97.4475,Verde,0
OCGCE3257,ARROYO SALSIPUEDES I (REFERENCIA),VERACRUZ DE IGNACIO DE LA LLAVE,20.51224,-97.42682,Rojo,2
OCGCE3258,ARROYO COCINEROS (PUENTE COATZINTLA I),VERACRUZ DE IGNACIO DE LA LLAVE,20.47878,-97.45432,Rojo,2
OCGCE3262,RIO PIXQUIAC (RANCHO VIEJO),VERACRUZ DE IGNACIO DE LA LLAVE,19.52013,-96.97829,Verde,0
OCGCE3263,COLONIA LUZ DEL BARRIO,VERACRUZ DE IGNACIO DE LA LLAVE,19.54962,-96.94755,Rojo,2
OCGCE3264,COLONIA LOS PINOS,VERACRUZ DE IGNACIO DE LA LLAVE,19.54552,-96.94151,Amarillo,2
OCGCE3265,COLONIA VERACRUZ,VERACRUZ DE IGNACIO DE LA LLAVE,19.56285,-96.94079,Rojo,2
OCGCE3266,SEDEÑO (PUENTE CARRETERA XALAPA-BANDERILLA),VERACRUZ DE IGNACIO DE LA LLAVE,19.57801,-96.93164,Amarillo,0
OCGCE3267,SEDEÑO (U. H. LUCAS MARTIN),VERACRUZ DE IGNACIO DE LA LLAVE,19.5795,-96.92806,Amarillo,2
OCGCE3268,XALAPA-CASTILLO (PUENTE EL TRONCONAL),VERACRUZ DE IGNACIO DE LA LLAVE,19.5712,-96.89091,Amarillo,0
OCGCE3269,LA CONCHA,VERACRUZ DE IGNACIO DE LA LLAVE,19.60672,-96.89261,Amarillo,0
OCGCE3270,SEDEÑO (COL. 6 DE ENERO),VERACRUZ DE IGNACIO DE LA LLAVE,19.5796,-96.8295,Amarillo,0
OCGCE3271,ARROYO LIMPIO I,VERACRUZ DE IGNACIO DE LA LLAVE,19.51609,-96.83925,Rojo,2
OCGCE3272,ARROYO LIMPIO II,VERACRUZ DE IGNACIO DE LA LLAVE,19.51563,-96.83752,Rojo,2
OCGCE3273,EMILIANO ZAPATA (PTAR) AGUAS ABAJO,VERACRUZ DE IGNACIO DE LA LLAVE,19.48852,-96.86404,Rojo,2
OCGCE3274,EMILIANO ZAPATA (PTAR) AGUAS ARRIBA,VERACRUZ DE IGNACIO DE LA LLAVE,19.48916,-96.86584,Rojo,2
OCGCE3275,LA RESERVA,VERACRUZ DE IGNACIO DE LA LLAVE,19.49892,-96.87251,Rojo,2
OCGCE3276,LAS ANIMAS,VERACRUZ DE IGNACIO DE LA LLAVE,19.52018,-96.88496,Rojo,1
OCGCE3277,PTAR BANDERILLA,VERACRUZ DE IGNACIO DE LA LLAVE,19.57962,-96.92923,Amarillo,0
OCGCE3279,PACHO VIEJO,VERACRUZ DE IGNACIO DE LA LLAVE,19.48132,-96.92398,Amarillo,1
OCGCE3280,LA ORDUÑA I,VERACRUZ DE IGNACIO DE LA LLAVE,19.45928,-96.94471,Verde,1
OCGCE3282,LA ORDUÑA III (PUENTE),VERACRUZ DE IGNACIO DE LA LLAVE,19.4499,-96.93832,Amarillo,0
OCGCE3283,ZIMPIZAHUA,VERACRUZ DE IGNACIO DE LA LLAVE,19.43578,-96.95009,Amarillo,2
OCGCE3284,RIO COATZACOALCOS (API),VERACRUZ DE IGNACIO DE LA LLAVE,18.13351,-94.41321,Verde,0
OCGCE3285,CASCADA TEXOLO,VERACRUZ DE IGNACIO DE LA LLAVE,19.40213,-96.99237,Amarillo,0
OCGCE3286,"INGENIO MAHUIXTLAN, S.A. DE C.V. (AGUAS ARRIBA)",VERACRUZ DE IGNACIO DE LA LLAVE,19.409,-96.91931,Amarillo,2
OCGCE3287,"INGENIO MAHUIXTLAN, S.A. DE C.V. (AGUAS ABAJO)",VERACRUZ DE IGNACIO DE LA LLAVE,19.40642,-96.91528,Rojo,2
OCGCE3288,RIO PINTORES II,VERACRUZ DE IGNACIO DE LA LLAVE,19.39892,-96.91128,Amarillo,2
OCGCE3289,RIO PIXQUIAC  (SALIDA),VERACRUZ DE IGNACIO DE LA LLAVE,19.43502,-96.91181,Amarillo,2
OCGCE3290M2,ARROYO HUEYAPAN,VERACRUZ DE IGNACIO DE LA LLAVE,18.21503,-95.28064,Verde,0
OCGCE3291,PUENTE LOS PESCADOS,VERACRUZ DE IGNACIO DE LA LLAVE,19.36339,-96.82571,Amarillo,0
OCGCE3292M1,JALCOMULCO 2,VERACRUZ DE IGNACIO DE LA LLAVE,19.32011,-96.72043,Amarillo,0
OCGCE3293M1,COETZALA,VERACRUZ DE IGNACIO DE LA LLAVE,19.31362,-96.7014,Amarillo,0
OCGCE3294,CARRIZAL,VERACRUZ DE IGNACIO DE LA LLAVE,19.32233,-96.6283,Amarillo,0
OCGCE3295,PUENTE NACIONAL,VERACRUZ DE IGNACIO DE LA LLAVE,19.32413,-96.48217,Rojo,0
OCGCE3296,GUAYABAL,VERACRUZ DE IGNACIO DE LA LLAVE,19.34193,-96.42322,Rojo,0
OCGCE3297,PUENTE PAPALOAPAN,VERACRUZ DE IGNACIO DE LA LLAVE,18.16736,-96.09763,Rojo,0
OCGCE3298,PUENTE SALMORAL,VERACRUZ DE IGNACIO DE LA LLAVE,19.34792,-96.35872,Amarillo,0
OCGCE3299,ARROYO HEDIONDO (REFERENCIA),VERACRUZ DE IGNACIO DE LA LLAVE,19.38004,-96.34361,Amarillo,2
OCGCE3300,DESEMBOCADURA LAGUNA CABANA,VERACRUZ DE IGNACIO DE LA LLAVE,19.40604,-96.32676,Amarillo,0
OCGCE3301,ARROYO HEDIONDO II,VERACRUZ DE IGNACIO DE LA LLAVE,19.40814,-96.3243,Amarillo,2
OCGCE3302,DESEMBOCADURA RIO ACTOPAN,VERACRUZ DE IGNACIO DE LA LLAVE,19.41498,-96.32161,Rojo,0
OCGCE3303,PUENTE URSULO GALVAN,VERACRUZ DE IGNACIO DE LA LLAVE,19.40656,-96.35809,Amarillo,0
OCGCE3304,PUENTE NARANJILLO (ACTOPAN),VERACRUZ DE IGNACIO DE LA LLAVE,19.41172,-96.38036,Amarillo,0
OCGCE3305,EL LIMONCITO,VERACRUZ DE IGNACIO DE LA LLAVE,19.42217,-96.38533,Amarillo,1
OCGCE3306,ARROYO DE PIEDRA,VERACRUZ DE IGNACIO DE LA LLAVE,19.44856,-96.47524,Amarillo,1
OCGCE3307,LAGUNA LA MANCHA (SUR),VERACRUZ DE IGNACIO DE LA LLAVE,19.57186,-96.38767,Rojo,0
OCGCE3308,LAGUNA LA MANCHA (NORTE),VERACRUZ DE IGNACIO DE LA LLAVE,19.58905,-96.38729,Verde,0
OCGCE3309,LAGUNA DEL LLANO,VERACRUZ DE IGNACIO DE LA LLAVE,19.65883,-96.40462,Verde,0
OCGCE3310,SALIDA LAGUNA PAJARITOS,VERACRUZ DE IGNACIO DE LA LLAVE,18.13405,-94.40561,Verde,0
OCGCE3311,PUENTE MISANTLA,VERACRUZ DE IGNACIO DE LA LLAVE,19.92994,-96.84661,Amarillo,1
OCGCE3312,DESEMBOCADURA  RIO COLIPA,VERACRUZ DE IGNACIO DE LA LLAVE,20.04338,-96.60923,Amarillo,0
OCGCE3313,PLAYA LECHUGUILLAS,VERACRUZ DE IGNACIO DE LA LLAVE,20.0077,-96.57843,Rojo,0
OCGCE3314,PLAYA PALMA SOLA,VERACRUZ DE IGNACIO DE LA LLAVE,19.76909,-96.42015,Rojo,0
OCGCE3315,PUENTE LA ANTIGUA,VERACRUZ DE IGNACIO DE LA LLAVE,19.31458,-96.31008,Amarillo,0
OCGCE3316,DESEMBOCADURA RIO LA ANTIGUA,VERACRUZ DE IGNACIO DE LA LLAVE,19.31079,-96.28355,Rojo,0
OCGCE3317M1,PLAYON DE HORNOS,VERACRUZ DE IGNACIO DE LA LLAVE,19.18446,-96.12374,Verde,0
OCGCE3318M1,ARROYO EL CABLE AGUAS ARRIBA PTAR NORTE,VERACRUZ DE IGNACIO DE LA LLAVE,19.21121,-96.15937,Rojo,2
OCGCE3319,LAGUNA LAGARTOS SALIDA,VERACRUZ DE IGNACIO DE LA LLAVE,19.20932,-96.17719,Amarillo,0
OCGCE3320,LAGUNA LAGARTOS,VERACRUZ DE IGNACIO DE LA LLAVE,19.20483,-96.17693,Rojo,0
OCGCE3321,LAGUNA DOS CAMINOS,VERACRUZ DE IGNACIO DE LA LLAVE,19.16982,-96.1706,Amarillo,0
OCGCE3322,TEMBLADERAS (DREN G),VERACRUZ DE IGNACIO DE LA LLAVE,19.14006,-96.15878,Rojo,0
OCGCE3323,LAGUNA OLMECA (SIST. LAGUNAS INTERDUNARIAS),VERACRUZ DE IGNACIO DE LA LLAVE,19.145,-96.152,Rojo,0
OCGCE3327,PLAYA GAVIOTA II,VERACRUZ DE IGNACIO DE LA LLAVE,19.1421,-96.1005,Rojo,0
OCGCE3328,PLAYA ANTON LIZARDO,VERACRUZ DE IGNACIO DE LA LLAVE,19.06325,-95.99169,Rojo,0
OCGCE3329,PLAYA MOCAMBO,VERACRUZ DE IGNACIO DE LA LLAVE,19.13301,-96.10145,Rojo,0
OCGCE3330,PLAYA TUMBAO II,VERACRUZ DE IGNACIO DE LA LLAVE,19.12177,-96.10456,Rojo,0
OCGCE3331,RIO CALZADAS II,VERACRUZ DE IGNACIO DE LA LLAVE,18.0976,-94.43869,Amarillo,0
OCGCE3332,BOCA DEL RIO (BARRA),VERACRUZ DE IGNACIO DE LA LLAVE,19.10242,-96.0994,Rojo,0
OCGCE3333W1,SALIDA LAGUNA EL CONCHAL,VERACRUZ DE IGNACIO DE LA LLAVE,19.09149,-96.10212,Verde,0
OCGCE3334,ARROYO MORENO SALIDA (TEMBLADERAS),VERACRUZ DE IGNACIO DE LA LLAVE,19.10002,-96.11176,Amarillo,2
OCGCE3335,ARROYO MORENO - ZAMORANA (TEMBLADERAS),VERACRUZ DE IGNACIO DE LA LLAVE,19.11837,-96.12952,Amarillo,0
OCGCE3336,TERMOLECTRICA DOS BOCAS,VERACRUZ DE IGNACIO DE LA LLAVE,19.11202,-96.14143,Amarillo,0
OCGCE3337,DOS BOCAS (PTE MORENO),VERACRUZ DE IGNACIO DE LA LLAVE,19.10954,-96.14953,Amarillo,0
OCGCE3338,EL TEJAR II,VERACRUZ DE IGNACIO DE LA LLAVE,19.06779,-96.15913,Amarillo,1
OCGCE3339,PUENTE MEDELLIN- EL TEJAR,VERACRUZ DE IGNACIO DE LA LLAVE,19.05876,-96.17044,Amarillo,1
OCGCE3340,PUENTE COTAXTLA-PASO DEL TORO,VERACRUZ DE IGNACIO DE LA LLAVE,19.03797,-96.15295,Amarillo,0
OCGCE3342W1,LAGUNA MANDINGA II,VERACRUZ DE IGNACIO DE LA LLAVE,19.03489,-96.07034,Rojo,0
OCGCE3343W1,LAGUNA MANDINGA I,VERACRUZ DE IGNACIO DE LA LLAVE,18.99424,-96.05469,Rojo,0
OCGCE3345,ANTON LIZARDO (SISTEMA ARRECIFAL),VERACRUZ DE IGNACIO DE LA LLAVE,19.09093,-95.97912,Verde,0
OCGCE3346,PLAYA PELICANO I,VERACRUZ DE IGNACIO DE LA LLAVE,19.14752,-96.09476,Rojo,0
OCGCE3347,PLAYA PELICANO II,VERACRUZ DE IGNACIO DE LA LLAVE,19.1512,-96.09256,Verde,0
OCGCE3348,RIO COATZACOALCOS (ALLENDE),VERACRUZ DE IGNACIO DE LA LLAVE,18.1529,-94.40909,Amarillo,0
OCGCE3349,RIO COATZACOALCOS (LA VICTORIA),VERACRUZ DE IGNACIO DE LA LLAVE,17.86062,-94.65843,Amarillo,0
OCGCE3350,PLAYA LA BAMBA,VERACRUZ DE IGNACIO DE LA LLAVE,19.16319,-96.10305,Rojo,0
OCGCE3351,PLAYA MARTI,VERACRUZ DE IGNACIO DE LA LLAVE,19.17413,-96.11952,Rojo,0
OCGCE3352,PLAYA VILLA DEL MAR,VERACRUZ DE IGNACIO DE LA LLAVE,19.18225,-96.12347,Rojo,0
OCGCE3353,ARRECIFE LA GALLEGA (SAN JUAN DE ULUA),VERACRUZ DE IGNACIO DE LA LLAVE,19.2186,-96.12984,Verde,0
OCGCE3354,SACRIFICIOS (SISTEMA ARRECIFAL),VERACRUZ DE IGNACIO DE LA LLAVE,19.1725,-96.09129,Verde,0
OCGCE3355,"TUBOS DE ACERO DE MEXICO, S.A. (AGUAS ARRIBA)",VERACRUZ DE IGNACIO DE LA LLAVE,19.17323,-96.23387,Rojo,2
OCGCE3356,"TUBOS DE ACERO DE MEXICO, S.A. (AGUAS ABAJO)",VERACRUZ DE IGNACIO DE LA LLAVE,19.17999,-96.23099,Rojo,2
OCGCE3357,ARROYO ZAPOTE SALIDA,VERACRUZ DE IGNACIO DE LA LLAVE,19.19023,-96.22998,Rojo,2
OCGCE3358,JAMAPA,VERACRUZ DE IGNACIO DE LA LLAVE,19.04372,-96.24128,Amarillo,1
OCGCE3359,PUENTE SOLEDAD DE DOBLADO,VERACRUZ DE IGNACIO DE LA LLAVE,19.04265,-96.43598,Amarillo,1
OCGCE3360,COTAXTLA (PTE.),VERACRUZ DE IGNACIO DE LA LLAVE,18.83661,-96.39854,Verde,1
OCGCE3361,PLAYA SANTA ANA II,VERACRUZ DE IGNACIO DE LA LLAVE,19.10888,-96.10081,Rojo,0
OCGCE3362,MATATENATITOS,VERACRUZ DE IGNACIO DE LA LLAVE,18.74515,-96.63967,Amarillo,1
OCGCE3363,CUAJILOTE,VERACRUZ DE IGNACIO DE LA LLAVE,18.74592,-96.7235,Amarillo,1
OCGCE3364,TORTUGAS I,VERACRUZ DE IGNACIO DE LA LLAVE,19.15686,-96.09731,Rojo,0
OCGCE3365,ARROYO ZAPOTE (CUICHAPA),VERACRUZ DE IGNACIO DE LA LLAVE,18.76841,-96.77294,Amarillo,1
OCGCE3366,XUCHILES,VERACRUZ DE IGNACIO DE LA LLAVE,18.76343,-96.82523,Amarillo,1
OCGCE3367,RIO COATZACOALCOS UXPANAPAN,VERACRUZ DE IGNACIO DE LA LLAVE,17.96861,-94.48034,Amarillo,0
OCGCE3368,NARANJAL (AGUAS ABAJO DE LA CONFLUENCIA CON EL RIO METLAC),VERACRUZ DE IGNACIO DE LA LLAVE,18.81399,-96.96175,Amarillo,1
OCGCE3369,RIO NEGRO,VERACRUZ DE IGNACIO DE LA LLAVE,18.8196,-96.96024,Verde,1
OCGCE3370,ZAPOAPAN (ARRIBA CONFLUENCIA METLAC),VERACRUZ DE IGNACIO DE LA LLAVE,18.83137,-96.98145,Verde,1
OCGCE3371,RIO METLAC,VERACRUZ DE IGNACIO DE LA LLAVE,18.83789,-96.98333,Verde,1
OCGCE3372,PUENTE COYUTLA,VERACRUZ DE IGNACIO DE LA LLAVE,20.26458,-97.60134,Amarillo,0
OCGCE3373,ORIENTE DE MEDIO DIA,VERACRUZ DE IGNACIO DE LA LLAVE,20.27346,-97.48818,Amarillo,0
OCGCE3374M1,PLAYA NAVARRO,VERACRUZ DE IGNACIO DE LA LLAVE,20.05568,-96.61891,Rojo,0
OCGCE3375,PUENTE OTAPA,VERACRUZ DE IGNACIO DE LA LLAVE,17.88543,-94.56953,Amarillo,2
OCGCE3376M1,PLAYA NORAI,VERACRUZ DE IGNACIO DE LA LLAVE,20.31763,-96.86023,Rojo,0
OCGCE3379,ARROYO TOTOLITOS,VERACRUZ DE IGNACIO DE LA LLAVE,18.84383,-97.0764,Rojo,2
OCGCE3380,ARROYO CALIENTE,VERACRUZ DE IGNACIO DE LA LLAVE,18.84072,-97.07828,Rojo,2
OCGCE3381,LAGUNA DEL OSTION 1,VERACRUZ DE IGNACIO DE LA LLAVE,18.20082,-94.63434,Verde,0
OCGCE3382,TORTUGAS II,VERACRUZ DE IGNACIO DE LA LLAVE,19.16007,-96.0997,Rojo,0
OCGCE3383,PUENTE IXTAC VIEJO,VERACRUZ DE IGNACIO DE LA LLAVE,18.84347,-97.06026,Amarillo,2
OCGCE3384,PLAYA  EL RAUDAL,VERACRUZ DE IGNACIO DE LA LLAVE,20.16468,-96.71028,Amarillo,0
OCGCE3386,RIO BLANCO (COMPUERTA ARROYO LA CARBONERA),VERACRUZ DE IGNACIO DE LA LLAVE,18.83421,-97.14107,Amarillo,0
OCGCE3387,PUENTE MALINTZI EN SIVESA,VERACRUZ DE IGNACIO DE LA LLAVE,18.81841,-97.15738,Amarillo,2
OCGCE3388,ARROYO CHIQUITO (LAGUNA NOGALES),VERACRUZ DE IGNACIO DE LA LLAVE,18.82044,-97.16151,Amarillo,0
OCGCE3389,TENISTEPEC,VERACRUZ DE IGNACIO DE LA LLAVE,20.61307,-97.14735,Verde,0
OCGCE3390,RIO MALTRATA,VERACRUZ DE IGNACIO DE LA LLAVE,18.80556,-97.17528,Rojo,2
OCGCE3391,PLAYA SOL,VERACRUZ DE IGNACIO DE LA LLAVE,18.15097,-94.46488,Rojo,0
OCGCE3392,MANANTIAL RINCON DE LAS DONCELLAS,VERACRUZ DE IGNACIO DE LA LLAVE,18.79332,-97.19962,Verde,0
OCGCE3394,MANANTIAL RINCON DE LAS DONCELLAS (SALIDA),VERACRUZ DE IGNACIO DE LA LLAVE,18.79397,-97.19912,Verde,0
OCGCE3395,LA TAZA,VERACRUZ DE IGNACIO DE LA LLAVE,18.78089,-97.20704,Amarillo,0
OCGCE3396,RAFAEL DELGADO (RIO BLANCO),VERACRUZ DE IGNACIO DE LA LLAVE,18.83031,-97.0685,Amarillo,2
OCGCE3397,AUTOPISTA CORDOBA,VERACRUZ DE IGNACIO DE LA LLAVE,18.86216,-96.91422,Amarillo,0
OCGCE3398,ATOYAC (INGENIO),VERACRUZ DE IGNACIO DE LA LLAVE,18.91591,-96.77264,Amarillo,1
OCGCE3399,COSCOMATEPEC,VERACRUZ DE IGNACIO DE LA LLAVE,19.10006,-97.03405,Amarillo,1
OCGCE3400W1,LAGUNA TAMPAMACHOCO,VERACRUZ DE IGNACIO DE LA LLAVE,21.00025,-97.3521,Verde,0
OCGCE3401W1,PUENTE LAGUNA TAMPAMACHOCO,VERACRUZ DE IGNACIO DE LA LLAVE,20.96838,-97.32664,Rojo,0
OCGCE3402,PLAYA TUXPAN,VERACRUZ DE IGNACIO DE LA LLAVE,20.97848,-97.31035,Rojo,0
OCGCE3403,BARRA TUXPAN,VERACRUZ DE IGNACIO DE LA LLAVE,20.97159,-97.30105,Verde,0
OCGCE3404,PUENTE TUXPAN,VERACRUZ DE IGNACIO DE LA LLAVE,20.9479,-97.39919,Rojo,0
OCGCE3405,TENECHACO  2,VERACRUZ DE IGNACIO DE LA LLAVE,20.95345,-97.41283,Rojo,0
OCGCE3406W1,RIO TUXPAM (CHIJOLAR),VERACRUZ DE IGNACIO DE LA LLAVE,20.90945,-97.46937,Amarillo,1
OCGCE3407,EL SUCHILT,VERACRUZ DE IGNACIO DE LA LLAVE,20.91688,-97.5658,Amarillo,1
OCGCE3408,ALAMO (TEMAPACHE),VERACRUZ DE IGNACIO DE LA LLAVE,20.91927,-97.64194,Amarillo,1
OCGCE3409,PUENTE LOPEZ PORTILLO,VERACRUZ DE IGNACIO DE LA LLAVE,20.92819,-97.68047,Amarillo,0
OCGCE3410,ALAMO (CIUDAD),VERACRUZ DE IGNACIO DE LA LLAVE,20.91944,-97.6853,Amarillo,2
OCGCE3411,ALAMO (JUGUERAS),VERACRUZ DE IGNACIO DE LA LLAVE,20.91446,-97.70193,Rojo,2
OCGCE3412,PUENTE LAS FUENTES 5 POBLADOS,VERACRUZ DE IGNACIO DE LA LLAVE,20.92546,-97.71731,Amarillo,1
OCGCE3413,PUENTE CAZONES III,VERACRUZ DE IGNACIO DE LA LLAVE,20.63591,-97.39922,Amarillo,1
OCGCE3414,PUENTE LA UNION,VERACRUZ DE IGNACIO DE LA LLAVE,20.6929,-97.34049,Amarillo,0
OCGCE3415,PANGA CAZONES (LA CONCEPCION),VERACRUZ DE IGNACIO DE LA LLAVE,20.60263,-97.4338,Amarillo,0
OCGCE3416,CAZONES,VERACRUZ DE IGNACIO DE LA LLAVE,20.70998,-97.30006,Amarillo,0
OCGCE3419,RIO CHIQUITO II,VERACRUZ DE IGNACIO DE LA LLAVE,17.87277,-94.65352,Amarillo,0
OCGCE3420,MEXPAPE (LA CORTINA),VERACRUZ DE IGNACIO DE LA LLAVE,18.18571,-96.169,Amarillo,0
OCGCE3421,TEMASCAL (VERTEDOR),OAXACA,18.22981,-96.41302,Verde,0
OCGCE3422,RIO TANCOCHAPA (LAS CHOAPAS),VERACRUZ DE IGNACIO DE LA LLAVE,17.87146,-94.08379,Verde,2
OCGCE3423,LA CEIBILLA,VERACRUZ DE IGNACIO DE LA LLAVE,18.22993,-95.4447,Rojo,1
OCGCE3424,BARRA DEL RIO TONALA,TABASCO,18.2077,-94.13004,Amarillo,0
OCGCE3425,PRESA LA CANGREJERA,VERACRUZ DE IGNACIO DE LA LLAVE,18.1111,-94.33087,Amarillo,0
OCGCE3426,LAGUNA CASTILLO,VERACRUZ DE IGNACIO DE LA LLAVE,19.54011,-96.86014,Amarillo,0
OCGCE3428,PUENTE TEAPA I (ZONA INDUSTRIAL),VERACRUZ DE IGNACIO DE LA LLAVE,18.10592,-94.39853,Verde,0
OCGCE3429,PRESA TEMASCAL III,OAXACA,18.29683,-96.599,Verde,0
OCGCE3432,CERRO DE ORO (CENTRO),OAXACA,18.0136,-96.30434,Verde,0
OCGCE3433,AGUAS ABAJO DE LA CONFLUENCIA CON EL ARROYO CALIENTE,VERACRUZ DE IGNACIO DE LA LLAVE,18.84242,-97.07201,Rojo,2
OCGCE3434,PUENTE CALZADAS,VERACRUZ DE IGNACIO DE LA LLAVE,18.10664,-94.45354,Amarillo,2
OCGCE3435,CERRO DE ORO (NORTE),OAXACA,18.0775,-96.32602,Verde,0
OCGCE3436,PLAYA PARAISO,VERACRUZ DE IGNACIO DE LA LLAVE,18.15073,-94.47993,Rojo,0
OCGCE3437,PLAYA FORUM,VERACRUZ DE IGNACIO DE LA LLAVE,18.15114,-94.48991,Rojo,0
OCGCE3438,PLAYA GAVIOTA,VERACRUZ DE IGNACIO DE LA LLAVE,18.15271,-94.50277,Verde,0
OCGCE3439,RIO COATZACOALCOS (IXHUATEPEC),VERACRUZ DE IGNACIO DE LA LLAVE,17.88391,-94.61907,Amarillo,0
OCGCE3440,PLAYA PLAZA DE LA ARMADA,VERACRUZ DE IGNACIO DE LA LLAVE,18.153,-94.44547,Rojo,0
OCGCE3441,PLAYA PIRAMIDE,VERACRUZ DE IGNACIO DE LA LLAVE,18.15431,-94.43727,Rojo,0
OCGCE3442,PLAYA COATZACOALCOS (ASTA BANDERA),VERACRUZ DE IGNACIO DE LA LLAVE,18.15584,-94.42602,Verde,0
OCGCE3443,PLAYA ESCOYERA,VERACRUZ DE IGNACIO DE LA LLAVE,18.15789,-94.41623,Verde,0
OCGCE3444W1,BARRA COATZACOALCOS,VERACRUZ DE IGNACIO DE LA LLAVE,18.16651,-94.4136,Amarillo,0
OCGCE3445,PEÑA BLANCA,VERACRUZ DE IGNACIO DE LA LLAVE,17.63894,-94.75038,Amarillo,0
OCGCE3446,VADO BENITO JUAREZ,OAXACA,18.01295,-96.18631,Amarillo,1
OCGCE3447,MARIA LIZAMBA 3,VERACRUZ DE IGNACIO DE LA LLAVE,18.49977,-96.02932,Rojo,0
OCGCE3448M1,CALZADAS (HUAZUNTLAN),VERACRUZ DE IGNACIO DE LA LLAVE,18.13345,-94.52685,Amarillo,2
OCGCE3449,RIO PINTORES I (REFERENCIA),VERACRUZ DE IGNACIO DE LA LLAVE,19.45829,-96.97018,Amarillo,2
OCGCE3450W1,PUENTE COATZACOALCOS I,VERACRUZ DE IGNACIO DE LA LLAVE,18.11742,-94.41657,Amarillo,0
OCGCE3451,RIO COACHAPA,VERACRUZ DE IGNACIO DE LA LLAVE,17.9295,-94.55191,Amarillo,2
OCGCE3452,RIO SAN ANTONIO (DOVALI),VERACRUZ DE IGNACIO DE LA LLAVE,18.00932,-94.44534,Amarillo,2
OCGCE3453,PUENTE COATZACOALCOS II,VERACRUZ DE IGNACIO DE LA LLAVE,18.01432,-94.4481,Amarillo,0
OCGCE3454,ARROYO SAN FRANCISCO,VERACRUZ DE IGNACIO DE LA LLAVE,18.0141,-94.49221,Rojo,2
OCGCE3455,UXPANAPA,VERACRUZ DE IGNACIO DE LA LLAVE,17.9603,-94.477,Verde,0
OCGCE3456,RIO COATZACOALCOS (MINATITLAN),VERACRUZ DE IGNACIO DE LA LLAVE,17.97327,-94.55116,Verde,0
OCGCE3457,PRESA TEMASCAL II,OAXACA,18.19758,-96.4559,Verde,0
OCGCE3458,CERRO DE ORO (VERTEDOR),OAXACA,17.999,-96.2649,Verde,0
OCGCE3459,RIO COATZACOALCOS (ABAJO BOCA COACHAPA),VERACRUZ DE IGNACIO DE LA LLAVE,17.9344,-94.5537,Amarillo,0
OCGCE3460,PRESA TEMASCAL I,OAXACA,18.35185,-96.59272,Verde,0
OCGCE3461,RIO COATZACOALCOS (OTAPA),VERACRUZ DE IGNACIO DE LA LLAVE,17.89013,-94.56678,Amarillo,0
OCGCE3462,RIO COATZACOALCOS (ARRIBA BOCA COACHAPA),VERACRUZ DE IGNACIO DE LA LLAVE,17.9283,-94.5573,Amarillo,0
OCGCE3463W1,LAGUNA MANDINGA III,VERACRUZ DE IGNACIO DE LA LLAVE,19.04838,-96.09732,Rojo,0
OCGCE3464,COSAMALOAPAN,VERACRUZ DE IGNACIO DE LA LLAVE,18.32164,-95.79822,Rojo,0
OCGCE3465,LOS COCOS,VERACRUZ DE IGNACIO DE LA LLAVE,18.31387,-95.78576,Rojo,2
OCGCE3466,EL DESCABEZADERO,VERACRUZ DE IGNACIO DE LA LLAVE,19.53481,-96.69452,Amarillo,0
OCGCE3469,LAGUNA DE MEZCALAPA 3,VERACRUZ DE IGNACIO DE LA LLAVE,17.87208,-94.34178,Rojo,0
